Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date
113068,46,85800.0,Retired,763.0,46.2,Home Loan,2250000.0,9.28,180,South,Hyderabad,0,1,1781700.0,82,Delinquent,2024-08-11,2026-04-21
120334,53,51100.0,Salaried,752.0,55.2,Home Loan,5382000.0,13.19,12,South,Chennai,0,2,3397000.0,0,Active,2021-06-13,2022-05-04
109218,43,22400.0,Salaried,635.0,30.5,Personal Loan,400000.0,12.1,12,South,Bengaluru,0,1,124000.0,26,Delinquent,2021-10-29,2024-01-04
103198,18,41900.0,Self-Employed,528.0,58.0,Personal Loan,505000.0,9.53,60,West,Ahmedabad,1,1,0.0,0,Closed,2024-11-10,2026-10-03
108648,37,105100.0,Salaried,757.0,38.5,Home Loan,5041000.0,6.0,60,West,Ahmedabad,0,0,1683700.0,0,Active,2023-03-19,2024-11-15
120759,56,36400.0,Self-Employed,710.0,49.5,Personal Loan,304000.0,6.19,240,West,Pune,0,1,274400.0,0,Active,2024-05-29,2025-12-14
108841,32,23400.0,Retired,664.0,32.3,Auto Loan,1165000.0,14.52,180,East,Patna,0,0,133200.0,0,Active,2024-11-10,2025-02-09
108566,40,62300.0,Business Owner,568.0,32.9,Home Loan,2617000.0,13.33,12,Central,Nagpur,1,0,906800.0,0,Active,2023-06-07,2024-12-31
108826,24,47200.0,Self-Employed,720.0,28.6,Home Loan,3165000.0,6.92,180,North,Chandigarh,0,5,681800.0,0,Active,2024-03-13,2025-10-08
106136,26,75800.0,Salaried,622.0,59.7,Personal Loan,189000.0,8.55,24,,Nagpur,0,0,133900.0,0,Active,2024-02-17,2026-01-31
121167,47,32700.0,Salaried,764.0,32.7,Business Loan,1773000.0,10.36,36,Central,Raipur,0,2,1061100.0,0,Active,2022-12-27,2024-04-14
107319,44,,Self-Employed,618.0,64.7,Business Loan,3077000.0,13.85,60,West,Ahmedabad,0,1,754400.0,0,Active,2024-03-20,2024-09-05
109707,59,25100.0,Self-Employed,598.0,38.3,Home Loan,6542000.0,6.0,180,,Nagpur,0,0,0.0,0,Closed,2022-10-16,2023-01-16
118275,38,55100.0,Salaried,692.0,50.5,Credit Card,203000.0,7.27,84,East,Patna,1,0,94500.0,12,Delinquent,2022-10-07,2023-06-17
120904,25,106400.0,Salaried,699.0,27.4,Credit Card,133000.0,14.95,24,South,Bengaluru,0,2,0.0,0,Closed,2023-11-30,2025-12-12
102232,49,37300.0,Business Owner,601.0,57.6,Business Loan,14261238.242969515,6.61,84,East,Bhubaneswar,1,3,0.0,0,Closed,2021-05-06,2021-09-06
116033,32,30400.0,Business Owner,517.0,25.6,Credit Card,134000.0,15.85,24,North,Chandigarh,1,0,61100.0,0,Active,2022-11-17,2023-11-27
121128,30,104200.0,Self-Employed,669.0,43.4,Personal Loan,227000.0,12.85,180,West,Mumbai,0,1,191000.0,0,Active,2021-06-05,2021-07-20
116863,41,69900.0,Business Owner,597.0,20.2,Business Loan,1201000.0,8.62,120,South,Hyderabad,1,1,1041800.0,0,Active,2024-04-08,2024-09-28
108938,67,,Business Owner,644.0,23.2,Credit Card,130000.0,9.1,120,East,Bhubaneswar,0,1,105500.0,0,Active,2021-03-25,2023-01-09
103541,44,67500.0,Retired,555.0,46.6,Personal Loan,426000.0,13.5,120,East,Patna,0,2,270400.0,0,Active,2021-08-04,2022-05-14
103578,32,56500.0,Unemployed,731.0,20.4,Auto Loan,655000.0,8.33,84,North,Chandigarh,0,2,434500.0,0,Active,2023-08-21,2024-10-10
103712,24,43100.0,Salaried,626.0,36.8,Credit Card,199000.0,8.77,48,Central,Raipur,0,2,0.0,0,Closed,12-10-2023,2025-08-29
120649,41,111800.0,Salaried,682.0,39.7,Auto Loan,919000.0,12.92,60,North,Chandigarh,0,1,641300.0,45,Delinquent,2024-11-10,2025-09-07
100922,28,72500.0,Salaried,670.0,39.3,Auto Loan,430000.0,12.59,120,South,Chennai,0,2,217600.0,0,Active,2021-01-11,2021-03-25
101362,47,39500.0,Salaried,501.0,24.0,Home Loan,5515000.0,10.22,48,East,Bhubaneswar,1,1,5135800.0,0,ACTIVE,2024-01-13,2025-11-21
118139,28,63100.0,Salaried,680.0,14.2,Home Loan,2958000.0,10.07,240,West,Pune,0,0,2644800.0,0,Active,2023-11-24,2025-07-15
109285,42,88300.0,Salaried,638.0,35.6,Home Loan,4024000.0,14.2,180,West,Pune,0,1,3226000.0,0,Active,2024-09-17,2025-03-05
104768,37,23200.0,Retired,,50.0,Auto Loan,642000.0,12.18,240,Central,Bhopal,0,2,423100.0,0,Active,2024-10-04,2026-08-04
120927,31,33500.0,Salaried,738.0,46.2,Auto Loan,470000.0,12.69,36,Central,Nagpur,0,1,202800.0,75,Default,2024-09-18,2025-01-19
114444,55,95500.0,Self-Employed,627.0,35.7,Credit Card,145000.0,7.48,12,West,Pune,0,1,96700.0,28,Delinquent,2024-05-15,2026-02-14
106808,48,44500.0,Salaried,596.0,24.6,Auto Loan,737000.0,9.12,36,West,Mumbai,0,1,305500.0,0,Active,2022-10-18,2023-02-11
103836,35,61600.0,Salaried,627.0,36.7,Home Loan,3618000.0,9.76,180,North,Chandigarh,3,2,2817900.0,0,Active,2021-08-16,2022-07-21
102968,33,118200.0,Salaried,707.0,17.8,Personal Loan,541000.0,11.94,120,West,Pune,1,2,490600.0,0,Active,2022-11-21,2023-06-18
110902,34,38400.0,Salaried,558.0,35.8,Personal Loan,365000.0,12.91,180,West,Mumbai,3,1,284400.0,0,Active,2021-02-27,2022-11-13
118248,31,59700.0,Salaried,577.0,17.4,Personal Loan,418000.0,12.21,180,West,Mumbai,0,2,0.0,0,Closed,2024-02-05,2025-05-19
105294,29,51500.0,Salaried,587.0,47.0,Business Loan,1926000.0,9.77,180,North,Delhi,0,0,0.0,0,Closed,2023-08-12,2024-06-03
105046,53,,Self-Employed,741.0,59.3,Education Loan,439000.0,14.79,24,East,Bhubaneswar,0,0,218500.0,2,Delinquent,2024-03-11,2025-08-16
107433,46,48800.0,Business Owner,715.0,43.8,Credit Card,170000.0,15.24,24,East,Bhubaneswar,1,4,151700.0,0,active,2022-03-25,2023-05-27
113393,45,82800.0,Salaried,820.0,39.4,Personal Loan,425000.0,13.06,24,East,Bhubaneswar,0,3,329300.0,0,Active,2024-08-27,2026-10-11
116309,73,31800.0,Salaried,711.0,32.6,Personal Loan,365000.0,11.45,48,Central,Bhopal,1,0,58200.0,7,Delinquent,2022-04-14,2024-02-27
103629,21,37200.0,Unemployed,634.0,36.4,Home Loan,4215000.0,8.35,48,Central,Nagpur,1,1,2077300.0,115,Written Off,2021-06-15,2022-01-20
109819,27,45600.0,Retired,671.0,30.3,Business Loan,1926000.0,13.35,36,West,Mumbai,0,0,1085000.0,0,Active,2024-09-09,2025-08-05
100698,25,54100.0,Salaried,600.0,27.1,Personal Loan,286000.0,13.89,12,Central,Bhopal,0,0,0.0,0,Closed,2021-10-02,2024-02-23
106390,49,85900.0,Business Owner,710.0,39.9,Home Loan,3259000.0,6.0,48,North,Lucknow,1,0,2011200.0,0,Active,2022-10-04,2024-01-14
120220,54,61800.0,Salaried,569.0,27.6,Business Loan,1300000.0,12.28,24,West,Pune,1,3,874100.0,0,Active,2023-07-19,2025-05-30
103960,42,47400.0,Unemployed,765.0,17.7,Auto Loan,995000.0,13.39,36,South,Chennai,0,3,548300.0,0,Active,2024-04-04,2025-09-14
117749,57,22700.0,,670.0,19.0,Auto Loan,1013000.0,11.82,60,south,Chennai,1,0,943800.0,0,Active,2021-03-14,2022-02-25
112141,26,74300.0,Unemployed,617.0,30.5,Personal Loan,514000.0,7.46,24,South,Chennai,1,1,87700.0,0,Active,2021-11-27,2023-10-22
113492,49,40500.0,Unemployed,820.0,27.6,Auto Loan,698000.0,8.69,84,South,Chennai,0,3,0.0,0,Closed,2023-10-16,2024-02-21
103795,40,48500.0,Salaried,729.0,57.5,Credit Card,135000.0,7.51,24,East,Patna,0,4,113500.0,0,Active,2021-10-19,2023-09-07
111007,34,65300.0,Retired,639.0,50.6,Home Loan,2376000.0,13.01,240,Central,Bhopal,0,1,712000.0,0,Active,2023-01-23,2024-03-28
110773,51,175100.0,Unemployed,702.0,40.7,Home Loan,6141000.0,11.54,120,North,Lucknow,0,1,1415400.0,11,Delinquent,2021-06-27,2021-12-07
107673,44,86300.0,Salaried,675.0,42.8,Personal Loan,286000.0,11.4,120,South,Bengaluru,0,1,0.0,0,Closed,2022-02-17,2023-07-18
121451,25,78500.0,Retired,802.0,19.1,Personal Loan,434000.0,7.67,36,West,Ahmedabad,0,1,0.0,0,Closed,2022-11-16,2023-04-04
110057,37,57700.0,Unemployed,594.0,34.6,Personal Loan,462000.0,12.69,36,North,Chandigarh,0,1,118000.0,0,Active,2022-04-17,2023-09-15
112421,29,46900.0,Salaried,676.0,34.4,Auto Loan,887000.0,13.19,180,West,Mumbai,0,0,652000.0,57,default,2022-04-01,2022-06-17
106944,52,40400.0,Retired,764.0,36.0,Personal Loan,468000.0,14.48,84,West,Mumbai,0,3,314300.0,0,Active,2022-01-15,2022-02-18
102570,37,103200.0,Salaried,519.0,37.2,Auto Loan,805000.0,13.19,120,West,Pune,0,0,690700.0,0,Active,2023-03-29,2025-03-30
117633,49,59600.0,Self-Employed,816.0,22.4,Credit Card,194000.0,13.0,60,NORTH,Chandigarh,1,1,36700.0,0,Active,2023-06-06,2023-09-14
112676,44,40600.0,Business Owner,586.0,9.4,Auto Loan,1117000.0,9.67,60,NORTH,Chandigarh,0,0,0.0,0,Closed,2023-06-15,2023-12-13
113757,60,44400.0,Salaried,589.0,42.1,Auto Loan,1001000.0,9.57,84,East,Patna,0,1,163600.0,5,DELINQUENT,2022-11-08,2024-10-15
114839,44,47500.0,Salaried,586.0,54.8,Personal Loan,533000.0,8.27,60,Central,Nagpur,0,2,330900.0,0,Active,2024-12-07,2025-07-07
120895,41,35800.0,Retired,786.0,34.6,Business Loan,1261000.0,15.05,180,North,Chandigarh,3,0,527000.0,0,Active,2022-07-12,2024-02-22
118901,37,26600.0,Salaried,670.0,38.6,Auto Loan,1050000.0,12.8,240,East,Kolkata,1,3,0.0,0,Closed,2023-01-18,2024-04-01
119441,64,69900.0,Salaried,643.0,49.3,Personal Loan,566000.0,15.85,48,North,Lucknow,0,0,0.0,0,Closed,2022-03-23,2022-11-11
107273,51,41400.0,Salaried,742.0,35.2,Home Loan,4698000.0,8.83,12,South,Hyderabad,1,1,1411900.0,0,Active,2024-06-19,2025-01-26
100960,45,64600.0,Salaried,517.0,7.3,Personal Loan,293000.0,15.02,24,South,Bengaluru,0,1,251100.0,0,Active,2024-03-21,2025-11-11
114110,18,34700.0,Business Owner,773.0,13.0,Personal Loan,113000.0,7.64,36,West,Mumbai,0,2,52200.0,0,Active,2024-11-05,2026-04-28
110447,49,72200.0,Salaried,813.0,19.0,Personal Loan,296000.0,15.64,120,Central,Raipur,0,1,0.0,0,Closed,2021-10-17,2022-03-07
104104,51,99100.0,Self-Employed,679.0,4.4,Personal Loan,391000.0,10.59,24,Central,Bhopal,0,1,130500.0,0,Active,2023-09-29,2024-09-26
112605,50,31600.0,Self-Employed,744.0,38.4,Business Loan,2187000.0,9.28,36,Central,Bhopal,0,2,1562300.0,0,active,2024-07-03,2025-09-09
113013,25,67400.0,Business Owner,605.0,10.5,Education Loan,758000.0,13.11,120,North,Chandigarh,1,0,82700.0,0,Active,2021-07-06,2022-02-15
110324,37,33800.0,Salaried,544.0,54.3,Personal Loan,395000.0,8.31,180,West,Mumbai,0,1,162200.0,0,Active,2023-07-18,2024-07-12
113485,32,48100.0,Retired,717.0,54.9,Home Loan,1134000.0,12.84,240,Central,Raipur,0,3,772200.0,8,Delinquent,2024-01-29,2025-08-12
119302,52,89700.0,Self-Employed,544.0,12.5,Personal Loan,435000.0,14.28,36,South,Chennai,0,2,230300.0,0,Active,2023-12-03,2025-10-04
114851,18,96700.0,Unemployed,452.0,31.5,Personal Loan,347000.0,11.32,12,North,Delhi,0,0,63600.0,0,Active,2024-06-08,2024-09-28
112727,50,87300.0,Self-Employed,703.0,41.3,Education Loan,572000.0,17.59,240,North,Delhi,0,2,178400.0,3,Delinquent,2022-07-27,2023-06-19
105724,33,31900.0,Salaried,684.0,46.6,Personal Loan,231000.0,10.77,84,South,Hyderabad,0,2,56000.0,0,Active,2023-12-03,2024-03-22
112101,20,90800.0,Retired,646.0,-20.3,Personal Loan,443000.0,9.35,120,West,Ahmedabad,0,2,342600.0,0,Active,2022-07-17,2023-06-11
117690,30,21200.0,Salaried,773.0,10.0,Auto Loan,1207000.0,13.35,180,East,Patna,0,2,483400.0,0,Active,2021-02-14,2021-12-24
113431,32,111300.0,Salaried,661.0,24.9,Auto Loan,913000.0,18.83,12,South,Bengaluru,2,4,404000.0,0,ACTIVE,2022-04-18,2022-06-21
108193,39,24100.0,Self-Employed,627.0,28.8,Personal Loan,498000.0,6.0,48,North,Lucknow,1,0,426700.0,0,Active,2021-05-05,2022-01-24
108951,43,43500.0,Salaried,654.0,37.1,Business Loan,3108000.0,15.13,180,North,Delhi,0,3,1369800.0,147,Default,2022-11-23,2023-01-22
107647,18,54000.0,Self-Employed,620.0,52.5,Home Loan,2309000.0,16.25,12,West,Pune,0,1,1379800.0,0,Active,2021-06-18,2021-08-03
105678,56,32500.0,Retired,592.0,7.6,Business Loan,1581000.0,10.93,48,South,Hyderabad,0,3,1450800.0,0,Active,2021-12-21,2023-12-24
108233,18,30200.0,Salaried,669.0,18.6,Personal Loan,543000.0,13.78,120,East,Kolkata,0,2,103000.0,0,Active,2021-01-11,2022-12-24
110230,30,49200.0,Salaried,742.0,32.2,Home Loan,6013000.0,9.98,240,East,Patna,0,2,0.0,0,Closed,2021-11-02,2024-04-12
116281,25,90200.0,Self-Employed,685.0,7.0,Personal Loan,314000.0,19.69,84,North,Lucknow,0,0,165700.0,0,Active,2021-01-06,2022-06-26
106488,23,74000.0,Self-Employed,659.0,31.2,Auto Loan,498000.0,14.38,48,Central,Raipur,1,1,119300.0,0,Active,2023-01-30,2023-10-20
108115,29,90200.0,Business Owner,526.0,27.0,Personal Loan,491000.0,8.51,48,Central,Bhopal,0,1,269500.0,105,Written Off,2021-11-22,2022-03-28
120689,47,25200.0,Self-Employed,608.0,40.4,Credit Card,176000.0,13.52,36,East,Kolkata,0,1,0.0,0,Closed,2024-07-12,2025-10-16
111378,52,60500.0,Salaried,521.0,40.6,Personal Loan,192000.0,14.67,180,North,Chandigarh,0,2,161400.0,6,Delinquent,2021-01-29,2021-11-07
117643,46,31500.0,Self-Employed,806.0,54.5,Auto Loan,1407000.0,11.66,12,East,Kolkata,0,1,558900.0,0,Active,2024-11-01,2026-01-16
106787,52,59700.0,Salaried,540.0,62.8,Home Loan,3298000.0,14.58,240,North,Chandigarh,1,2,2074000.0,0,Active,2021-04-02,2023-05-23
104151,39,16600.0,Salaried,701.0,14.9,Home Loan,4675000.0,9.89,120,East,Kolkata,0,2,4295200.0,0,Active,2024-04-06,2026-03-25
104550,37,132100.0,Salaried,747.0,36.0,Home Loan,4142000.0,12.02,36,Central,Nagpur,0,3,1792500.0,0,Active,2023-06-06,2024-09-15
119070,51,111100.0,Salaried,553.0,24.6,Home Loan,1272000.0,15.66,180,East,Patna,0,1,0.0,0,Closed,2021-01-09,2022-09-06
120578,49,67600.0,Salaried,559.0,36.9,Personal Loan,92000.0,7.7,180,South,Chennai,0,0,64700.0,0,Active,2021-03-01,2022-05-13
106418,58,78300.0,Self-Employed,720.0,27.6,Home Loan,2285000.0,17.77,36,West,Pune,0,2,1495200.0,11,Delinquent,2021-06-29,2022-11-25
109700,22,36200.0,Self-Employed,575.0,48.4,Credit Card,126000.0,12.55,48,East,Kolkata,0,4,97000.0,0,Active,2021-04-14,2022-01-30
109575,45,23400.0,Retired,831.0,14.8,Credit Card,153000.0,14.19,24,South,Hyderabad,0,1,53400.0,74,Delinquent,2022-04-07,2022-05-28
107053,53,412700.0,Business Owner,613.0,,Auto Loan,895000.0,12.48,120,North,Chandigarh,0,1,305300.0,0,Active,2023-08-29,2023-11-24
118830,43,21000.0,Salaried,764.0,35.2,Education Loan,1102000.0,11.6,240,West,Pune,0,0,603100.0,0,Active,2024-12-31,2026-06-30
108992,51,51000.0,Salaried,642.0,44.3,Credit Card,59000.0,15.01,36,North,Delhi,0,0,28700.0,0,Active,11-05-2023,2025-10-18
111931,34,21800.0,Salaried,659.0,18.2,Personal Loan,462000.0,13.23,84,North,Lucknow,3,1,258200.0,90,Delinquent,2022-10-26,2024-01-26
116749,38,68000.0,Salaried,679.0,24.5,Personal Loan,531000.0,12.5,84,North,Delhi,0,2,380200.0,0,Active,2021-02-11,2021-05-22
121498,43,58300.0,Self-Employed,515.0,49.8,Business Loan,1109000.0,13.22,120,West,Ahmedabad,0,1,260800.0,0,active,2021-02-13,2022-05-11
108675,36,56200.0,Self-Employed,748.0,15.6,Education Loan,1542000.0,11.1,48,West,Pune,0,2,0.0,0,Closed,2021-06-22,2023-09-12
119350,45,14800.0,Salaried,638.0,37.0,Auto Loan,1109000.0,6.0,180,North,Chandigarh,0,2,243100.0,0,Active,2022-06-02,2023-09-03
109315,38,57500.0,Salaried,555.0,40.6,Credit Card,29000.0,6.7,48,West,Mumbai,0,1,23800.0,0,Active,2024-08-22,2026-08-17
104409,46,40800.0,Unemployed,663.0,30.4,Education Loan,715000.0,15.66,48,West,Pune,0,1,489300.0,0,Active,2024-11-13,2026-10-04
103372,26,52600.0,,761.0,19.1,Auto Loan,1104000.0,14.96,84,Central,Nagpur,0,0,887900.0,0,Active,2023-06-16,2025-04-30
120970,51,55900.0,,652.0,70.7,Personal Loan,265000.0,13.88,240,West,Mumbai,0,4,42200.0,8,Delinquent,2021-08-10,2022-08-02
116808,56,126600.0,Salaried,698.0,30.8,Personal Loan,607000.0,6.0,84,Central,Raipur,1,0,426500.0,0,Active,2024-12-20,2026-06-02
101905,39,31500.0,Business Owner,,43.4,Personal Loan,300000.0,11.75,60,West,Pune,0,1,0.0,0,Closed,2024-03-02,2025-02-18
102837,63,66100.0,Salaried,623.0,29.8,Home Loan,4023000.0,11.74,24,South,Chennai,0,1,3111700.0,13,Delinquent,2024-06-18,2026-04-21
108337,28,78600.0,Salaried,740.0,74.6,Auto Loan,1036000.0,7.36,48,south,Hyderabad,0,3,355000.0,0,Active,2022-01-30,2022-11-18
110533,35,83300.0,Self-Employed,714.0,41.1,Home Loan,4769000.0,11.29,60,Central,Nagpur,0,0,3033200.0,0,Active,2023-10-08,2024-11-28
117541,51,66500.0,Self-Employed,750.0,16.8,Credit Card,134000.0,6.38,84,South,Hyderabad,0,3,69600.0,0,Active,2023-10-04,2023-12-19
102641,62,53200.0,Self-Employed,647.0,14.8,Personal Loan,765000.0,10.2,120,South,Bengaluru,0,1,394600.0,20,Delinquent,2021-07-01,2022-02-14
116319,29,38400.0,Unemployed,466.0,43.5,Personal Loan,317000.0,10.43,240,West,Mumbai,0,1,244300.0,0,Active,2024-01-04,2025-10-18
104658,29,58700.0,Salaried,631.0,36.1,Personal Loan,360000.0,8.67,24,East,Patna,1,0,50500.0,0,Active,2022-05-20,2022-09-09
114733,40,89900.0,Salaried,667.0,28.1,Home Loan,2444000.0,15.23,36,Central,Raipur,1,2,2290700.0,0,Active,2023-12-04,2025-07-11
106238,41,135200.0,Business Owner,650.0,36.2,Credit Card,153000.0,7.28,120,South,Hyderabad,1,1,133100.0,0,Active,2022-10-03,2024-12-02
103312,45,56400.0,Salaried,590.0,54.5,Education Loan,1030000.0,12.68,180,East,Bhubaneswar,0,1,518800.0,0,Active,2021-08-23,2023-02-22
121231,51,46500.0,Salaried,755.0,27.3,Credit Card,191000.0,11.64,180,South,Bengaluru,0,0,0.0,0,Closed,2023-12-17,2024-11-11
101455,47,42800.0,Unemployed,563.0,21.8,Credit Card,246000.0,6.73,36,East,Bhubaneswar,3,1,105500.0,0,Active,2023-01-02,2024-02-22
109980,19,83700.0,Salaried,605.0,-9.3,Personal Loan,511000.0,8.54,84,North,Delhi,0,3,0.0,0,Closed,2024-02-15,2024-12-29
106369,30,27700.0,Self-Employed,753.0,60.0,Auto Loan,952000.0,11.36,48,South,Hyderabad,0,0,0.0,0,Closed,2023-11-17,2026-01-11
107875,74,84100.0,Salaried,552.0,28.1,Credit Card,110000.0,13.07,48,east,Bhubaneswar,1,1,34600.0,3,DELINQUENT,2021-01-21,2022-04-29
121356,47,50800.0,Unemployed,555.0,7.2,Credit Card,81000.0,9.74,120,East,Kolkata,0,1,76300.0,0,Active,2021-12-13,2022-07-13
120447,23,105000.0,Business Owner,486.0,26.3,Credit Card,171000.0,6.95,12,EAST,Kolkata,0,2,88600.0,0,Active,2023-07-17,2025-06-16
107330,34,40500.0,Retired,758.0,21.4,Personal Loan,359000.0,13.58,84,East,Kolkata,0,2,287900.0,0,Active,2022-02-21,2023-09-20
102023,56,25400.0,Business Owner,679.0,15.2,Home Loan,1921000.0,7.61,12,Central,Nagpur,1,3,1732200.0,0,Active,2022-03-08,2022-09-17
113512,34,53900.0,Salaried,715.0,31.8,Credit Card,114000.0,15.98,12,Central,Bhopal,2,1,20000.0,0,Active,2022-12-31,2024-03-21
100979,21,58600.0,,690.0,10.1,Credit Card,53000.0,12.7,36,West,Pune,0,0,0.0,0,Closed,2024-02-06,2026-01-29
121280,41,31800.0,Retired,572.0,58.9,Home Loan,1864000.0,11.2,24,West,Mumbai,2,1,600300.0,0,Active,2021-08-18,2022-09-16
108587,62,34100.0,Business Owner,645.0,44.0,Credit Card,194000.0,8.95,240,North,Chandigarh,0,1,0.0,0,Closed,2021-02-06,2021-11-02
121129,35,74500.0,Salaried,641.0,35.2,Credit Card,76000.0,11.78,48,East,Bhubaneswar,0,3,0.0,0,Closed,02/07/2021,2023-11-28
115744,43,27500.0,Business Owner,622.0,,Personal Loan,334000.0,10.59,180,South,Hyderabad,1,1,238600.0,0,Active,2024-07-21,2026-04-30
107674,37,34200.0,Unemployed,705.0,40.9,Personal Loan,436000.0,10.65,240,West,Pune,0,0,0.0,0,Closed,2021-08-04,2022-10-18
109053,39,88200.0,,710.0,36.7,Auto Loan,594000.0,17.15,180,West,Ahmedabad,0,0,538900.0,0,Active,2021-01-31,2022-04-12
106618,68,29600.0,Salaried,567.0,,Personal Loan,490000.0,9.89,60,North,Chandigarh,0,3,166700.0,0,Active,2024-08-16,2025-12-04
103889,42,25300.0,Salaried,518.0,25.3,Home Loan,1913000.0,11.79,48,West,Mumbai,0,0,1146900.0,61,Default,2022-12-15,2023-08-27
119118,41,80700.0,Salaried,606.0,33.0,Personal Loan,439000.0,12.81,24,South,Hyderabad,0,1,338900.0,0,Active,2024-11-30,2025-03-25
117113,37,68000.0,Business Owner,639.0,36.2,Auto Loan,876000.0,14.32,12,North,Chandigarh,1,1,0.0,0,Closed,2024-09-02,2026-03-18
111606,27,26100.0,Self-Employed,569.0,59.2,Auto Loan,543000.0,12.91,180,East,Bhubaneswar,0,1,271700.0,0,Active,2023-01-30,2024-07-26
115793,18,,Self-Employed,681.0,33.3,Home Loan,4134000.0,9.67,12,East,Patna,0,2,3298100.0,0,Active,2023-02-18,2024-10-31
101441,48,72500.0,Business Owner,565.0,42.3,Business Loan,1827000.0,12.51,24,North,Delhi,0,0,1767100.0,37,Default,2024-08-18,2025-07-05
109285,42,88300.0,Salaried,638.0,35.6,Home Loan,4024000.0,14.2,180,West,Pune,0,1,3226000.0,0,Active,2024-09-17,2025-03-05
113130,51,84100.0,Salaried,663.0,22.9,Business Loan,2462000.0,12.76,84,Central,Nagpur,0,3,2334300.0,0,Active,2022-06-07,2024-07-25
117832,38,84300.0,Salaried,704.0,37.4,Credit Card,157000.0,11.11,84,West,Pune,0,2,91500.0,0,Active,2021-02-19,2022-03-04
119870,33,80600.0,Self-Employed,705.0,,Personal Loan,302000.0,9.2,120,North,Chandigarh,2,0,243800.0,0,Active,2024-02-14,2025-05-27
120178,39,13300.0,Self-Employed,549.0,53.7,Education Loan,1413000.0,13.65,48,Central,Raipur,0,2,0.0,0,Closed,2024-06-26,2025-07-16
106622,42,32400.0,Business Owner,737.0,5.9,Personal Loan,610000.0,12.18,84,Central,Raipur,0,4,200700.0,0,Active,2022-05-14,2023-10-02
114560,36,42300.0,Salaried,811.0,54.8,Home Loan,3835000.0,15.49,12,East,Patna,0,1,3418900.0,0,Active,2023-05-06,2024-11-30
121399,66,49900.0,Self-Employed,746.0,23.5,Credit Card,97000.0,8.09,60,North,Chandigarh,0,0,80700.0,0,Active,2021-08-26,2023-04-29
115528,34,44200.0,Salaried,698.0,28.2,Auto Loan,1036000.0,9.73,84,West,Ahmedabad,0,2,699400.0,0,Active,2022-12-29,2025-01-31
120233,31,84300.0,Self-Employed,622.0,34.9,Credit Card,134000.0,,84,East,Kolkata,3,2,0.0,0,Closed,2021-08-16,2022-12-19
103669,38,54900.0,Salaried,759.0,18.9,Credit Card,112000.0,11.4,240,North,Chandigarh,0,3,0.0,0,Closed,2024-02-12,2024-11-10
117974,58,113600.0,Retired,546.0,38.2,Auto Loan,1474000.0,11.99,60,North,Delhi,0,2,288400.0,0,Active,2022-03-01,2023-03-25
111933,35,90500.0,Business Owner,670.0,23.4,Personal Loan,586000.0,11.66,84,West,Pune,0,1,404200.0,0,Active,2021-07-22,2021-09-27
107705,31,45600.0,Self-Employed,457.0,36.1,Auto Loan,320000.0,11.46,120,West,Ahmedabad,2,0,283300.0,0,Active,2021-11-15,2022-12-30
114957,39,132400.0,Business Owner,778.0,26.3,Education Loan,534000.0,12.32,84,Central,Bhopal,1,1,0.0,0,Closed,2023-08-26,2025-04-18
115206,47,,Salaried,596.0,46.5,Personal Loan,521000.0,13.64,84,East,Patna,0,0,210300.0,65,Delinquent,2021-10-28,2023-01-19
114347,32,14100.0,Salaried,676.0,53.9,Auto Loan,727000.0,10.33,48,South,Hyderabad,0,0,197500.0,0,Active,2024-06-28,2026-02-23
101009,53,19000.0,Self-Employed,784.0,40.2,Auto Loan,724000.0,6.14,84,South,Chennai,0,2,574300.0,0,Active,2022-01-25,2022-12-13
119963,18,124900.0,,644.0,58.6,Personal Loan,214000.0,9.87,12,East,Patna,0,1,67900.0,0,Active,2024-11-19,2026-08-25
112549,36,68900.0,Self-Employed,669.0,30.7,Personal Loan,158000.0,15.43,180,East,Kolkata,0,2,77900.0,0,active,2024-08-26,2025-12-11
106071,47,33800.0,Self-Employed,804.0,42.7,Education Loan,1241000.0,15.14,48,North,Delhi,0,3,0.0,0,Closed,2023-03-24,2024-05-09
109556,64,129400.0,Retired,594.0,34.7,Personal Loan,751000.0,10.46,120,East,Bhubaneswar,0,1,0.0,0,Closed,2023-12-14,2025-09-10
109546,38,102600.0,Business Owner,677.0,52.7,Personal Loan,276000.0,13.65,12,North,Lucknow,0,4,53100.0,0,Active,2024-09-11,2026-01-14
106458,52,73900.0,Self-Employed,654.0,38.1,Auto Loan,6516985.538549806,12.49,48,East,Kolkata,0,1,280200.0,0,Active,2021-02-04,2022-08-22
114759,31,94200.0,Salaried,649.0,,Personal Loan,613000.0,9.99,36,East,Kolkata,0,0,0.0,0,Closed,2023-09-18,2025-06-18
107720,25,45900.0,Salaried,556.0,22.2,Personal Loan,401000.0,10.83,60,West,Mumbai,0,1,237000.0,0,Active,2023-01-17,2023-09-14
