Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date,Age_Group,Income_Band,Credit_Score_Band,DTI_Band,Is_Delinquent,Is_Default,Loan_to_Income_Ratio,Outstanding_Pct,EMI_Estimate,Application_Year,Application_Month,Is_Overdue_30plus,Is_Overdue_90plus,Risk_Points,Risk_Segment
109013,18,36200.0,Unemployed,660,57.1,Home Loan,3532000.0,12.28,240,Central,Bhopal,1,0,0.0,0,Closed,2024-06-19,2025-02-15,18-25,<3L,Fair (580-669),Very High (>50%),0,0,97.57,0.0,39582.0,2024,2024-06,0,0,7,High Risk
109830,32,57600.0,Self-Employed,639,44.6,Education Loan,1017000.0,13.76,36,North,Lucknow,0,0,0.0,0,Closed,2021-11-22,2023-06-26,26-35,<3L,Fair (580-669),High (36-50%),0,0,17.66,0.0,34640.0,2021,2021-11,0,0,4,Medium Risk
100834,31,54300.0,Salaried,612,32.3,Education Loan,1218000.0,13.54,48,South,Hyderabad,0,1,0.0,0,Closed,2024-05-27,2024-12-15,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,22.43,0.0,33003.0,2024,2024-05,0,0,3,Medium Risk
110747,38,44400.0,Unemployed,664,13.6,Personal Loan,351000.0,7.65,24,South,Hyderabad,0,1,114300.0,0,Active,2024-08-09,2026-05-01,36-45,<3L,Fair (580-669),Low (<20%),0,0,7.91,32.6,15819.0,2024,2024-08,0,0,2,Low Risk
112314,24,44100.0,Retired,805,28.1,Auto Loan,506000.0,15.63,60,West,Ahmedabad,1,1,156100.0,0,Active,2023-05-11,2025-05-12,18-25,<3L,Excellent (800-900),Moderate (20-36%),0,0,11.47,30.8,12206.0,2023,2023-05,0,0,3,Medium Risk
116126,40,42300.0,Self-Employed,847,35.2,Auto Loan,593000.0,10.68,120,West,Pune,1,2,0.0,0,Closed,2022-05-17,2022-09-17,36-45,<3L,Excellent (800-900),Moderate (20-36%),0,0,14.02,0.0,8062.0,2022,2022-05,0,0,3,Medium Risk
119769,52,36600.0,Self-Employed,639,51.9,Home Loan,3930000.0,10.66,120,West,Mumbai,0,0,3001400.0,6,Delinquent,2023-10-11,2024-08-11,46-55,<3L,Fair (580-669),Very High (>50%),1,0,107.38,76.4,53382.0,2023,2023-10,0,0,5,Medium Risk
113532,50,43000.0,Salaried,526,45.1,Business Loan,1332000.0,21.36,12,South,Bengaluru,0,0,0.0,0,Closed,2022-04-29,2024-04-04,46-55,<3L,Poor (300-579),High (36-50%),0,0,30.98,0.0,124258.0,2022,2022-04,0,0,5,Medium Risk
101671,37,108500.0,Salaried,438,47.9,Home Loan,2735000.0,8.3,180,South,Chennai,0,1,2576500.0,0,Active,2024-11-28,2026-10-02,36-45,<3L,Poor (300-579),High (36-50%),0,0,25.21,94.2,26613.0,2024,2024-11,0,0,5,Medium Risk
107315,27,31900.0,Salaried,651,19.6,Auto Loan,389000.0,13.29,240,Central,Nagpur,0,0,99500.0,0,Active,2022-06-15,2023-05-03,26-35,<3L,Fair (580-669),Low (<20%),0,0,12.19,25.6,4638.0,2022,2022-06,0,0,2,Low Risk
102380,43,29500.0,Salaried,668,30.0,Auto Loan,663000.0,15.29,36,North,Chandigarh,3,0,493800.0,0,Active,2024-02-24,2024-07-23,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,22.47,74.5,23077.0,2024,2024-02,0,0,6,High Risk
106499,39,21300.0,Salaried,610,54.1,Education Loan,1024000.0,14.39,24,Central,Bhopal,0,0,755200.0,0,Active,2023-12-01,2025-08-15,36-45,<3L,Fair (580-669),Very High (>50%),0,0,48.08,73.8,49354.0,2023,2023-12,0,0,5,Medium Risk
114696,18,127400.0,Retired,797,11.1,Personal Loan,115000.0,10.99,60,East,Patna,0,1,32500.0,0,Active,2023-10-08,2023-12-29,18-25,<3L,Very Good (740-799),Low (<20%),0,0,0.9,28.3,2500.0,2023,2023-10,0,0,0,Low Risk
102330,50,59800.0,Self-Employed,801,48.6,Business Loan,1848000.0,9.45,60,East,Kolkata,0,1,801700.0,0,Active,2024-12-13,2026-08-20,46-55,<3L,Excellent (800-900),High (36-50%),0,0,30.9,43.4,38766.0,2024,2024-12,0,0,2,Low Risk
112384,36,43600.0,Self-Employed,712,26.3,Credit Card,91000.0,16.29,120,Central,Raipur,1,3,78000.0,0,Active,2022-12-02,2023-10-30,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,2.09,85.7,1541.0,2022,2022-12,0,0,5,Medium Risk
114447,39,106700.0,Retired,711,8.0,Auto Loan,688000.0,6.0,48,Central,Bhopal,0,0,227700.0,0,Active,2023-05-14,2024-10-03,36-45,<3L,Good (670-739),Low (<20%),0,0,6.45,33.1,16158.0,2023,2023-05,0,0,1,Low Risk
119641,40,52900.0,Salaried,811,34.9,Auto Loan,763000.0,10.09,84,Central,Nagpur,0,1,219300.0,0,Active,2022-11-29,2023-04-15,36-45,<3L,Excellent (800-900),Moderate (20-36%),0,0,14.42,28.7,12702.0,2022,2022-11,0,0,1,Low Risk
108253,18,31800.0,Salaried,685,68.9,Personal Loan,513000.0,17.45,48,West,Pune,0,2,403300.0,0,Active,2022-04-06,2022-06-23,18-25,<3L,Good (670-739),Very High (>50%),0,0,16.13,78.6,14922.0,2022,2022-04,0,0,4,Medium Risk
104175,38,28900.0,Self-Employed,701,24.2,Auto Loan,1062000.0,11.74,36,South,Bengaluru,0,1,0.0,0,Closed,2024-07-04,2026-02-12,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,36.75,0.0,35142.0,2024,2024-07,0,0,2,Low Risk
109301,45,83600.0,Retired,621,24.6,Auto Loan,1095000.0,11.92,24,West,Pune,0,0,960900.0,0,Active,2023-01-16,2025-03-15,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,13.1,87.8,51505.0,2023,2023-01,0,0,3,Medium Risk
119376,40,18500.0,Salaried,625,25.3,Home Loan,3581000.0,9.94,24,West,Mumbai,0,2,2112200.0,0,Active,2022-05-26,2022-09-22,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,193.57,59.0,165146.0,2022,2022-05,0,0,3,Medium Risk
113440,35,42000.0,Salaried,583,19.8,Personal Loan,459000.0,12.8,240,East,Bhubaneswar,0,2,49400.0,0,Active,2024-07-03,2026-06-14,26-35,<3L,Fair (580-669),Low (<20%),0,0,10.93,10.8,5312.0,2024,2024-07,0,0,2,Low Risk
100597,37,78900.0,Salaried,551,21.6,Business Loan,2291000.0,9.5,180,Central,Nagpur,0,0,1810000.0,0,Active,2021-09-12,2022-05-27,36-45,<3L,Poor (300-579),Moderate (20-36%),0,0,29.04,79.0,23923.0,2021,2021-09,0,0,4,Medium Risk
106301,37,81100.0,Salaried,651,38.9,Credit Card,148000.0,7.89,84,North,Delhi,0,2,116300.0,23,Delinquent,2024-06-13,2025-02-03,36-45,<3L,Fair (580-669),High (36-50%),1,0,1.82,78.6,2299.0,2024,2024-06,0,0,4,Medium Risk
117578,44,61700.0,Salaried,544,56.2,Home Loan,3607000.0,8.63,180,Central,Raipur,0,1,3172700.0,10,Delinquent,2022-05-26,2024-07-14,36-45,<3L,Poor (300-579),Very High (>50%),1,0,58.46,88.0,35795.0,2022,2022-05,0,0,6,High Risk
108373,43,69500.0,Self-Employed,725,24.5,Personal Loan,424000.0,6.0,60,West,Pune,0,1,159100.0,0,Active,2022-01-30,2024-03-29,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,6.1,37.5,8197.0,2022,2022-01,0,0,2,Low Risk
109030,32,45500.0,Salaried,628,40.6,Home Loan,4446000.0,7.19,36,North,Chandigarh,0,1,1563000.0,0,Active,2023-07-22,2024-09-19,26-35,<3L,Fair (580-669),High (36-50%),0,0,97.71,35.2,137666.0,2023,2023-07,0,0,4,Medium Risk
120829,29,45200.0,Unemployed,525,30.6,Home Loan,2953000.0,15.07,120,North,Delhi,1,0,2647500.0,37,Delinquent,2024-08-13,2025-04-12,26-35,<3L,Poor (300-579),Moderate (20-36%),1,0,65.33,89.7,47769.0,2024,2024-08,1,0,6,High Risk
106152,29,16100.0,Retired,720,31.1,Personal Loan,425000.0,12.12,12,North,Lucknow,1,1,0.0,0,Closed,2021-08-31,2022-01-29,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,26.4,0.0,37785.0,2021,2021-08,0,0,4,Medium Risk
107923,25,63700.0,Salaried,709,32.3,Personal Loan,320000.0,8.07,48,East,Patna,0,2,125000.0,0,Active,2023-08-26,2024-08-21,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,5.02,39.1,7823.0,2023,2023-08,0,0,2,Low Risk
106496,45,57800.0,Self-Employed,752,61.8,Education Loan,1487000.0,15.01,180,West,Pune,0,0,429800.0,0,Active,2024-12-25,2025-02-21,36-45,<3L,Very Good (740-799),Very High (>50%),0,0,25.73,28.9,20822.0,2024,2024-12,0,0,3,Medium Risk
111219,48,27600.0,Retired,695,65.5,Personal Loan,468000.0,9.78,60,Central,Bhopal,1,0,0.0,0,Closed,2023-07-31,2023-11-01,46-55,<3L,Good (670-739),Very High (>50%),0,0,16.96,0.0,9893.0,2023,2023-07,0,0,6,High Risk
103592,47,53600.0,Unemployed,704,60.1,Business Loan,1796000.0,13.32,12,East,Patna,0,3,1394400.0,0,Active,2023-11-25,2025-08-09,46-55,<3L,Good (670-739),Very High (>50%),0,0,33.51,77.6,160684.0,2023,2023-11,0,0,5,Medium Risk
113200,47,82300.0,Salaried,564,27.7,Personal Loan,527000.0,14.89,180,Central,Raipur,1,2,66300.0,0,Active,2023-09-18,2024-06-26,46-55,<3L,Poor (300-579),Moderate (20-36%),0,0,6.4,12.6,7336.0,2023,2023-09,0,0,6,High Risk
101336,36,38800.0,Salaried,586,31.1,Personal Loan,374000.0,11.09,12,West,Pune,2,1,241400.0,0,Active,2024-03-18,2024-06-26,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,9.64,64.5,33070.0,2024,2024-03,0,0,6,High Risk
115285,25,45800.0,Salaried,746,47.8,Education Loan,743000.0,14.2,180,East,Kolkata,0,2,311600.0,0,Active,2023-07-31,2025-05-21,18-25,<3L,Very Good (740-799),High (36-50%),0,0,16.22,41.9,9995.0,2023,2023-07,0,0,2,Low Risk
108252,27,20900.0,Unemployed,682,19.8,Home Loan,4446000.0,12.91,24,Central,Nagpur,0,1,0.0,0,Closed,2024-05-23,2025-08-06,26-35,<3L,Good (670-739),Low (<20%),0,0,212.73,0.0,211183.0,2024,2024-05,0,0,1,Low Risk
114998,56,105300.0,Business Owner,603,20.2,Education Loan,1160000.0,14.83,48,North,Lucknow,0,1,626800.0,0,Active,2024-07-17,2026-01-09,56-65,<3L,Fair (580-669),Moderate (20-36%),0,0,11.02,54.0,32184.0,2024,2024-07,0,0,3,Medium Risk
114482,27,128600.0,Salaried,817,25.5,Education Loan,864000.0,8.3,60,East,Patna,0,1,578000.0,0,Active,2021-06-11,2022-07-22,26-35,<3L,Excellent (800-900),Moderate (20-36%),0,0,6.72,66.9,17643.0,2021,2021-06,0,0,1,Low Risk
107381,51,21700.0,Salaried,660,39.4,Home Loan,4446000.0,14.91,84,Central,Raipur,0,0,4139600.0,0,Active,2023-10-23,2024-01-02,46-55,<3L,Fair (580-669),High (36-50%),0,0,204.88,93.1,85569.0,2023,2023-10,0,0,4,Medium Risk
114523,44,38700.0,Retired,678,69.7,Education Loan,961000.0,13.55,84,South,Chennai,0,2,438000.0,0,Active,2024-01-04,2025-08-03,36-45,<3L,Good (670-739),Very High (>50%),0,0,24.83,45.6,17771.0,2024,2024-01,0,0,4,Medium Risk
103545,57,27500.0,Salaried,498,54.6,Business Loan,2932000.0,9.99,12,Central,Bhopal,0,3,1868100.0,68,Default,2022-08-25,2023-01-02,56-65,<3L,Poor (300-579),Very High (>50%),1,1,106.62,63.7,257756.0,2022,2022-08,1,0,7,High Risk
111922,44,122500.0,Business Owner,692,30.2,Home Loan,3108000.0,17.21,180,North,Delhi,0,2,1948800.0,0,Active,2021-07-16,2021-09-21,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,25.37,62.7,48296.0,2021,2021-07,0,0,2,Low Risk
108573,45,67400.0,Salaried,761,39.4,Home Loan,3880000.0,8.72,120,South,Chennai,2,1,0.0,0,Closed,2023-01-06,2023-11-16,36-45,<3L,Very Good (740-799),High (36-50%),0,0,57.57,0.0,48564.0,2023,2023-01,0,0,5,Medium Risk
118984,31,58500.0,Salaried,701,23.3,Home Loan,4446000.0,13.07,48,West,Mumbai,0,2,5302700.0,32,Default,2021-02-09,2022-04-20,26-35,<3L,Good (670-739),Moderate (20-36%),1,1,76.0,119.3,119430.0,2021,2021-02,1,0,2,Low Risk
114376,49,18800.0,Salaried,609,30.4,Auto Loan,500000.0,10.17,36,Central,Nagpur,0,2,430600.0,0,Active,2024-10-15,2025-02-15,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,26.6,86.1,16174.0,2024,2024-10,0,0,3,Medium Risk
110686,30,17200.0,Business Owner,661,39.7,Credit Card,194000.0,11.06,24,South,Chennai,0,0,95900.0,52,Delinquent,2022-12-26,2023-03-25,26-35,<3L,Fair (580-669),High (36-50%),1,0,11.28,49.4,9047.0,2022,2022-12,1,0,4,Medium Risk
115049,52,80500.0,Business Owner,399,56.4,Personal Loan,290000.0,17.0,120,East,Bhubaneswar,0,3,185100.0,0,Active,2021-02-03,2023-01-22,46-55,<3L,Poor (300-579),Very High (>50%),0,0,3.6,63.8,5040.0,2021,2021-02,0,0,7,High Risk
114812,48,65200.0,Retired,688,45.6,Business Loan,3058000.0,11.49,36,Central,Bhopal,0,1,0.0,0,Closed,2021-07-12,2022-12-22,46-55,<3L,Good (670-739),High (36-50%),0,0,46.9,0.0,100826.0,2021,2021-07,0,0,3,Medium Risk
104139,51,32800.0,Unemployed,800,15.7,Credit Card,151000.0,11.72,48,West,Mumbai,2,2,44300.0,0,Active,2022-04-30,2023-05-27,46-55,<3L,Excellent (800-900),Low (<20%),0,0,4.6,29.3,3956.0,2022,2022-04,0,0,3,Medium Risk
103620,51,56800.0,Retired,768,24.8,Home Loan,3459000.0,10.45,84,South,Hyderabad,0,1,0.0,0,Closed,2024-06-04,2026-03-14,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,60.9,0.0,58231.0,2024,2024-06,0,0,1,Low Risk
101140,48,112200.0,Salaried,651,30.2,Personal Loan,552000.0,11.89,48,South,Hyderabad,0,0,0.0,0,Closed,2021-02-22,2022-02-11,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,4.92,0.0,14506.0,2021,2021-02,0,0,3,Medium Risk
102412,58,15600.0,Retired,739,57.8,Credit Card,173000.0,10.55,120,West,Mumbai,0,1,0.0,0,Closed,2022-09-29,2025-01-02,56-65,<3L,Good (670-739),Very High (>50%),0,0,11.09,0.0,2339.0,2022,2022-09,0,0,4,Medium Risk
100505,32,90800.0,Salaried,763,16.6,Home Loan,4446000.0,10.65,48,West,Mumbai,0,0,1236500.0,0,Active,2021-06-24,2023-07-18,26-35,<3L,Very Good (740-799),Low (<20%),0,0,48.96,27.8,114155.0,2021,2021-06,0,0,0,Low Risk
108162,51,68100.0,Salaried,734,20.7,Home Loan,4446000.0,13.93,240,West,Ahmedabad,0,1,3675900.0,0,Active,2022-07-04,2024-08-09,46-55,<3L,Good (670-739),Moderate (20-36%),0,0,65.29,82.7,55061.0,2022,2022-07,0,0,2,Low Risk
105846,33,148200.0,Salaried,541,51.1,Auto Loan,408000.0,19.04,120,North,Delhi,0,1,0.0,0,Closed,2022-04-11,2022-11-21,26-35,<3L,Poor (300-579),Very High (>50%),0,0,2.75,0.0,7627.0,2022,2022-04,0,0,6,High Risk
120783,35,24900.0,Unemployed,699,43.8,Auto Loan,367000.0,11.71,36,South,Chennai,0,0,0.0,0,Closed,2021-05-21,2021-11-25,26-35,<3L,Good (670-739),High (36-50%),0,0,14.74,0.0,12139.0,2021,2021-05,0,0,3,Medium Risk
121006,45,73900.0,Salaried,687,30.5,Home Loan,3073000.0,17.46,84,North,Delhi,0,1,0.0,0,Closed,2022-05-14,2024-09-15,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,41.58,0.0,63619.0,2022,2022-05,0,0,2,Low Risk
116879,57,65600.0,Salaried,585,26.2,Credit Card,80000.0,13.22,12,South,Chennai,0,0,29100.0,0,Active,2021-02-24,2021-12-18,56-65,<3L,Fair (580-669),Moderate (20-36%),0,0,1.22,36.4,7154.0,2021,2021-02,0,0,3,Medium Risk
107762,49,41100.0,Retired,709,37.9,Education Loan,756000.0,9.63,240,Central,Bhopal,3,2,300700.0,0,Active,2021-09-23,2023-11-14,46-55,<3L,Good (670-739),High (36-50%),0,0,18.39,39.8,7111.0,2021,2021-09,0,0,6,High Risk
115301,18,35700.0,Unemployed,599,32.2,Personal Loan,207000.0,13.37,36,Central,Raipur,0,0,0.0,0,Closed,2023-05-13,2025-01-05,18-25,<3L,Fair (580-669),Moderate (20-36%),0,0,5.8,0.0,7012.0,2023,2023-05,0,0,3,Medium Risk
109350,36,45900.0,Retired,777,38.7,Personal Loan,315000.0,6.65,48,Central,Raipur,0,0,0.0,0,Closed,2022-12-23,2023-05-09,36-45,<3L,Very Good (740-799),High (36-50%),0,0,6.86,0.0,7492.0,2022,2022-12,0,0,2,Low Risk
121457,28,82900.0,Unemployed,673,57.7,Education Loan,948000.0,8.32,48,South,Chennai,0,1,797300.0,0,Active,2021-03-05,2022-03-29,26-35,<3L,Good (670-739),Very High (>50%),0,0,11.44,84.1,23286.0,2021,2021-03,0,0,4,Medium Risk
119385,52,53700.0,Self-Employed,797,20.1,Personal Loan,287000.0,13.62,240,West,Pune,0,2,82500.0,0,Active,2024-07-07,2025-02-19,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,5.34,28.7,3490.0,2024,2024-07,0,0,1,Low Risk
101392,32,205000.0,Self-Employed,638,30.9,Business Loan,1985000.0,9.68,120,South,Chennai,0,1,447500.0,0,Active,2021-12-23,2022-05-20,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,9.68,22.5,25881.0,2021,2021-12,0,0,3,Medium Risk
103450,35,70400.0,Unemployed,665,21.9,Home Loan,4237000.0,17.0,120,Central,Bhopal,1,3,951800.0,0,Active,2021-05-29,2022-02-04,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,60.18,22.5,73638.0,2021,2021-05,0,0,6,High Risk
110573,25,88600.0,Unemployed,609,12.7,Personal Loan,375000.0,10.71,84,East,Patna,0,1,258200.0,19,Delinquent,2022-08-30,2024-05-24,18-25,<3L,Fair (580-669),Low (<20%),1,0,4.23,68.9,6364.0,2022,2022-08,0,0,2,Low Risk
111377,40,47200.0,Self-Employed,630,29.1,Personal Loan,266000.0,13.36,24,North,Chandigarh,2,1,63700.0,0,Active,2022-08-16,2023-05-12,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,5.64,23.9,12691.0,2022,2022-08,0,0,6,High Risk
116119,33,36800.0,Salaried,633,71.6,Personal Loan,476000.0,13.89,120,North,Chandigarh,1,1,445800.0,0,Active,2022-12-10,2023-08-04,26-35,<3L,Fair (580-669),Very High (>50%),0,0,12.93,93.7,7359.0,2022,2022-12,0,0,7,High Risk
103813,30,55100.0,Self-Employed,736,50.8,Auto Loan,704000.0,8.23,84,North,Chandigarh,2,1,644000.0,51,Delinquent,2022-10-08,2023-06-16,26-35,<3L,Good (670-739),Very High (>50%),1,0,12.78,91.5,11054.0,2022,2022-10,1,0,7,High Risk
115317,58,52500.0,Salaried,544,25.2,Education Loan,945000.0,11.56,12,West,Ahmedabad,0,6,239600.0,0,Active,2022-03-02,2023-10-20,56-65,<3L,Poor (300-579),Moderate (20-36%),0,0,18.0,25.4,83768.0,2022,2022-03,0,0,6,High Risk
119460,56,93800.0,Business Owner,569,18.2,Home Loan,721000.0,12.01,180,North,Lucknow,0,1,0.0,0,Closed,2021-09-24,2023-07-19,56-65,<3L,Poor (300-579),Low (<20%),0,0,7.69,0.0,8658.0,2021,2021-09,0,0,3,Medium Risk
107084,32,200800.0,Business Owner,618,15.1,Business Loan,2166000.0,7.38,84,Central,Bhopal,0,1,317300.0,0,Active,2022-07-11,2023-08-18,26-35,<3L,Fair (580-669),Low (<20%),0,0,10.79,14.6,33095.0,2022,2022-07,0,0,2,Low Risk
121155,49,54450.0,Salaried,584,40.3,Personal Loan,425000.0,9.83,12,South,Hyderabad,0,0,278700.0,0,Active,2022-07-01,2022-10-05,46-55,<3L,Fair (580-669),High (36-50%),0,0,7.81,65.6,37331.0,2022,2022-07,0,0,4,Medium Risk
107837,48,90800.0,Retired,662,35.5,Education Loan,1336000.0,12.89,12,Central,Raipur,0,3,384300.0,0,Active,2021-10-18,2023-07-08,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,14.71,28.8,119259.0,2021,2021-10,0,0,4,Medium Risk
110838,32,103400.0,Self-Employed,572,48.1,Personal Loan,516000.0,15.19,120,West,Ahmedabad,0,2,263500.0,35,Delinquent,2023-05-12,2024-06-01,26-35,<3L,Poor (300-579),High (36-50%),1,0,4.99,51.1,8385.0,2023,2023-05,1,0,5,Medium Risk
103295,26,45700.0,Self-Employed,694,45.8,Auto Loan,768000.0,11.12,240,Central,Raipur,1,0,506200.0,0,Active,2021-10-26,2023-10-10,26-35,<3L,Good (670-739),High (36-50%),0,0,16.81,65.9,7990.0,2021,2021-10,0,0,5,Medium Risk
115216,60,90200.0,Self-Employed,652,18.8,Education Loan,716000.0,10.17,120,West,Pune,2,1,0.0,0,Closed,2024-07-11,2026-10-11,56-65,<3L,Fair (580-669),Low (<20%),0,0,7.94,0.0,9530.0,2024,2024-07,0,0,5,Medium Risk
106530,30,37100.0,Self-Employed,497,34.9,Auto Loan,520000.0,6.0,84,Central,Raipur,1,0,0.0,0,Closed,2023-12-20,2024-04-19,26-35,<3L,Poor (300-579),Moderate (20-36%),0,0,14.02,0.0,7596.0,2023,2023-12,0,0,6,High Risk
118028,36,10900.0,Salaried,737,25.9,Personal Loan,151000.0,8.19,60,North,Chandigarh,1,2,83500.0,0,Active,2023-02-07,2023-06-21,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,13.85,55.3,3075.0,2023,2023-02,0,0,4,Medium Risk
112979,46,86500.0,Self-Employed,668,31.0,Auto Loan,510000.0,12.06,120,Central,Nagpur,0,2,251200.0,0,Active,2022-01-27,2023-06-12,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,5.9,49.3,7335.0,2022,2022-01,0,0,3,Medium Risk
104367,34,60400.0,Self-Employed,713,32.2,Education Loan,1316000.0,11.49,60,North,Delhi,0,2,568300.0,0,Active,2024-07-27,2025-12-26,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,21.79,43.2,28936.0,2024,2024-07,0,0,2,Low Risk
104800,49,43800.0,Salaried,520,15.1,Personal Loan,381000.0,7.06,84,West,Pune,1,0,0.0,0,Closed,2023-10-05,2024-01-31,46-55,<3L,Poor (300-579),Low (<20%),0,0,8.7,0.0,5761.0,2023,2023-10,0,0,5,Medium Risk
109450,49,179000.0,Salaried,842,10.1,Auto Loan,992000.0,12.73,180,Central,Bhopal,0,2,0.0,0,Closed,2024-05-20,2026-05-20,46-55,<3L,Excellent (800-900),Low (<20%),0,0,5.54,0.0,12375.0,2024,2024-05,0,0,0,Low Risk
119893,31,60500.0,Self-Employed,601,3.0,Education Loan,1025000.0,15.89,180,Central,Bhopal,1,2,211400.0,0,Active,2023-08-24,2023-12-04,26-35,<3L,Fair (580-669),Low (<20%),0,0,16.94,20.6,14976.0,2023,2023-08,0,0,4,Medium Risk
113961,32,57100.0,Salaried,779,28.2,Home Loan,2045000.0,19.32,12,East,Patna,0,1,243600.0,46,Delinquent,2022-12-06,2024-10-04,26-35,<3L,Very Good (740-799),Moderate (20-36%),1,0,35.81,11.9,188773.0,2022,2022-12,1,0,1,Low Risk
102185,18,38300.0,Unemployed,582,1.0,Business Loan,1459000.0,13.17,60,Central,Bhopal,0,1,1258700.0,0,Active,2024-03-11,2025-01-06,18-25,<3L,Fair (580-669),Low (<20%),0,0,38.09,86.3,33324.0,2024,2024-03,0,0,2,Low Risk
107520,48,26700.0,Salaried,644,30.9,Education Loan,1062000.0,13.67,24,West,Pune,0,0,861600.0,37,Default,2023-11-10,2025-10-09,46-55,<3L,Fair (580-669),Moderate (20-36%),1,1,39.78,81.1,50824.0,2023,2023-11,1,0,3,Medium Risk
104857,50,105300.0,Self-Employed,750,26.7,Credit Card,93000.0,6.0,36,West,Ahmedabad,1,1,48900.0,0,Active,2022-12-02,2024-01-08,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,0.88,52.6,2829.0,2022,2022-12,0,0,3,Medium Risk
120965,51,62100.0,Self-Employed,584,27.4,Auto Loan,1118000.0,19.04,60,North,Chandigarh,1,1,777800.0,0,Active,2024-11-14,2025-07-05,46-55,<3L,Fair (580-669),Moderate (20-36%),0,0,18.0,69.6,29026.0,2024,2024-11,0,0,5,Medium Risk
107103,41,205000.0,Salaried,739,29.9,Business Loan,1661000.0,16.61,60,East,Kolkata,0,0,1076700.0,0,Active,2023-08-22,2024-01-06,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,8.1,64.8,40933.0,2023,2023-08,0,0,2,Low Risk
112268,48,109000.0,Salaried,604,57.2,Home Loan,2943000.0,15.35,48,Central,Bhopal,1,1,1264600.0,0,Active,2024-09-15,2024-11-17,46-55,<3L,Fair (580-669),Very High (>50%),0,0,27.0,43.0,82429.0,2024,2024-09,0,0,7,High Risk
115358,36,50400.0,Self-Employed,737,19.5,Auto Loan,979000.0,14.49,120,North,Lucknow,0,0,0.0,0,Closed,2021-03-17,2021-06-21,36-45,<3L,Good (670-739),Low (<20%),0,0,19.42,0.0,15490.0,2021,2021-03,0,0,1,Low Risk
108955,37,82400.0,Salaried,570,46.0,Business Loan,2430000.0,9.21,120,Central,Raipur,0,1,1540900.0,92,Default,2022-05-23,2023-03-25,36-45,<3L,Poor (300-579),High (36-50%),1,1,29.49,63.4,31059.0,2022,2022-05,1,1,5,Medium Risk
119082,34,84400.0,Self-Employed,833,65.8,Auto Loan,1454000.0,8.42,48,South,Bengaluru,0,0,1314600.0,0,Active,2021-07-14,2021-10-14,26-35,<3L,Excellent (800-900),Very High (>50%),0,0,17.23,90.4,35784.0,2021,2021-07,0,0,3,Medium Risk
113844,40,81900.0,Self-Employed,711,39.5,Personal Loan,738000.0,9.11,24,North,Kolkata,3,4,553800.0,77,Default,2022-02-06,2023-09-08,36-45,<3L,Good (670-739),High (36-50%),1,1,9.01,75.0,33753.0,2022,2022-02,1,0,7,High Risk
115736,59,31000.0,Salaried,528,34.9,Personal Loan,458000.0,10.48,180,North,Lucknow,3,0,331300.0,0,Active,2021-01-08,2021-03-20,56-65,<3L,Poor (300-579),Moderate (20-36%),0,0,14.77,72.3,5057.0,2021,2021-01,0,0,7,High Risk
101668,34,27300.0,Business Owner,540,59.0,Personal Loan,394000.0,6.0,240,East,Patna,0,0,297200.0,36,Default,2024-06-25,2026-05-06,26-35,<3L,Poor (300-579),Very High (>50%),1,1,14.43,75.4,2823.0,2024,2024-06,1,0,6,High Risk
121380,31,51800.0,Business Owner,583,58.2,Auto Loan,486000.0,9.91,180,Central,Nagpur,2,1,219600.0,0,Active,2021-07-16,2023-06-05,26-35,<3L,Fair (580-669),Very High (>50%),0,0,9.38,45.2,5196.0,2021,2021-07,0,0,8,High Risk
